,latitude,longitude
1077,51.507734,-0.14718
1078,51.463586,-0.428574
1079,51.463586,-0.428574
1080,51.463586,-0.428574
1081,51.463586,-0.428574
1082,51.5193,-0.13955
1083,51.463586,-0.428574
1084,51.463586,-0.428574
1085,51.463586,-0.428574
1086,51.465411,-0.424937
1087,51.463586,-0.428574
1088,51.511992,-0.13232
1089,51.463619,-0.42852
1090,51.576486,-0.018203
1091,51.519619,-0.075237
1092,51.502775,-0.128412
1093,51.503914,-0.080723
1094,51.51308,-0.085378
1095,51.419833,-0.345998
1096,51.494116,-0.271203
1097,51.496517,-0.142532
1098,51.445552,-0.051228
1099,51.459087,-0.470083
1100,51.481663,-0.18747
1101,51.518697,-0.10334
1102,51.518697,-0.10334
1103,51.518143,-0.087225
1104,51.459087,-0.470083
1105,51.506391,-0.01867
1106,51.519765,-0.093083
1107,51.517461,-0.100092
1108,51.51633,-0.098564
1109,51.533588,-0.123475
1110,51.496517,-0.142532
1111,51.515347,-0.09185
1112,51.518466,-0.093217
1113,51.516688,-0.097223
1114,51.517552,-0.096312
1115,51.517705,-0.095795
1116,51.518011,-0.094153
1117,51.519552,-0.294273
1118,51.474583,-0.295389
1119,51.474747,-0.292323
1120,51.519413,-0.182803
1121,51.519411,-0.182837
1122,51.405711,0.014147
1123,51.521054,-0.125098
1124,51.514397,-0.112603
1125,51.519519,-0.084467
1126,51.519422,-0.084365
1127,51.505605,-0.138175
1128,51.494019,-0.173587
1129,51.483333,-0.010556
1130,51.512635,-0.158936
1131,51.616633,-0.117341
1132,51.513282,-0.129346
1133,51.51584,-0.136932
1134,51.497441,-0.173948
1135,51.596461,-0.124903
1136,51.514972,-0.139099
1137,51.508147,-0.077673
1138,51.594822,-0.119587
1139,51.672794,-0.491241
1140,51.513794,-0.193453
1141,51.522609,-0.152252
1142,51.518713,-0.143331
1143,51.496601,-0.124926
1144,51.480321,0.00045
1145,51.524145,-0.073685
1146,51.516467,-0.130269
1147,51.528063,-0.063745
1148,51.528063,-0.063745
1149,51.460719,-0.04645
1150,51.506497,-0.099469
1151,51.505613,-0.091081
1152,51.518788,-0.14045
1153,51.571511,-0.420634
1154,51.513903,-0.097364
1155,51.533225,-0.31867
1156,51.506319,-0.073664
1157,51.507714,-0.127362
1158,51.508536,-0.074695
1159,51.513249,-0.158336
1160,51.536563,-0.324234
1161,51.536613,-0.127072
1162,51.525593,-0.082923
1163,51.525593,-0.082923
1164,51.507294,-0.132369
1165,51.525593,-0.082923
1166,51.525593,-0.082923
1167,51.525593,-0.082923
1168,51.525593,-0.082923
1169,51.525593,-0.082923
1170,51.525593,-0.082923
1171,51.525593,-0.082923
1172,51.505069,-0.114131
1173,51.51843,-0.116096
1174,51.563416,-0.107239
1175,51.511944,-0.095
1176,51.498865,-0.104627
1177,51.500888,-0.121461
1178,51.496136,-0.177412
1179,51.506251,-0.089789
1180,51.507927,-0.127932
1181,51.641885,-0.50301
1182,51.616102,-0.133234
1183,51.501019,-0.1621
1184,51.502777,-0.13
1185,51.516541,-0.176631
1186,51.506666,-0.1275
1187,51.506773,-0.115077
1188,51.425795,-0.404766
1189,51.52268,-0.137889
1190,51.505877,-0.086324
1191,51.525618,-0.083912
1192,51.477719,-0.001089
1193,51.499691,-0.127323
1194,51.513672,-0.098653
1195,51.639692,-0.472143
1196,51.508397,-0.098231
1197,51.557222,-0.159445
1198,51.515719,-0.174625
1199,51.504577,-0.118964
1200,51.504319,-0.113843
1201,51.46387,-0.427994
1202,51.46387,-0.427994
1203,51.46387,-0.427994
1204,51.46387,-0.427994
1205,51.507286,-0.157992
1206,51.509068,-0.154924
1207,51.505132,-0.160224
1208,51.46387,-0.427994
1209,51.465683,-0.169653
1210,51.46387,-0.427994
1211,51.652417,-0.45502
1212,51.496263,-0.171943
1213,51.496263,-0.171943
1214,51.500929,-0.114476
1215,51.502887,-0.151029
1216,51.50414,-0.159409
1217,51.50414,-0.159409
1218,51.487816,-0.293326
1219,51.508554,-0.158568
1220,51.508846,-0.099417
1221,51.505731,-0.09967
1222,51.496774,-0.172219
1223,51.502777,-0.126389
1224,51.510086,-0.134556
1225,51.495047,0.037436
1226,51.496516,-0.116364
1227,51.523619,-0.132864
1228,51.514588,-0.150481
1229,51.509931,-0.134496
1230,51.519177,-0.127181
1231,51.477734,0.21566
1232,51.464141,-0.427513
1233,51.497686,-0.125487
1234,51.459652,-0.48152
1235,51.509116,-0.139549
1236,51.636784,-0.464215
1237,51.50346,-0.02076
1238,51.502433,-0.139834
1239,51.484633,-0.115253
1240,51.50346,-0.02076
1241,51.508956,-0.099756
1242,51.490963,-0.127617
1243,51.446955,0.048038
1244,51.508541,-0.075909
1245,51.515602,-0.081148
1246,51.53065,-0.125809
1247,51.501675,-0.054248
1248,51.499938,0.008516
1249,51.534977,-0.12477
1250,51.630711,-0.480673
1251,51.506458,0.03504
1252,51.373086,-0.457137
1253,51.482171,-0.14441
1254,51.510227,-0.138203
1255,51.514166,-0.076667
1256,51.669101,-0.154098
1257,51.527429,-0.152038
1258,51.512813,-0.09007
1259,51.656071,-0.507087
1260,51.510502,-0.175489
1261,51.402822,-0.336859
1262,51.501016,-0.127034
1263,51.518805,-0.188214
1264,51.519361,-0.13952
1265,51.519105,-0.076234
1266,51.554013,0.245677
1267,51.553986,0.245622
1268,51.554038,0.245527
1269,51.506752,-0.179944
1270,51.622639,-0.481445
1271,51.553952,0.245666
1272,51.535491,-0.044578
1273,51.553763,0.244916
1274,51.515088,-0.142462
1275,51.535491,-0.044578
1276,51.497275,-0.320405
1277,51.4473,0.218921
1278,51.517361,-0.133712
1279,51.361016,-0.142731
1280,51.472079,-0.297829
1281,51.506919,-0.122748
1282,51.497172,0.065655
1283,51.50855,-0.09857
1284,51.592275,-0.130198
1285,51.672694,-0.177789
1286,51.50771,-0.099611
1287,51.39,0.071666
1288,51.419719,-0.091795
1289,51.509022,-0.087311
1290,51.529141,-0.123442
1291,51.562258,-0.303775
1292,51.476217,-0.42543
1293,51.474433,-0.076807
1294,51.476217,-0.42543
1295,51.476217,-0.42543
1296,51.505188,0.090133
1297,51.476217,-0.42543
1298,51.354564,-0.463829
1299,51.354564,-0.463829
1300,51.510425,0.187488
1301,51.521125,-0.105803
1302,51.476217,-0.42543
1303,51.354564,-0.463829
1304,51.354564,-0.463829
1305,51.354564,-0.463829
1306,51.476217,-0.42543
1307,51.451388,0.065833
1308,51.412119,-0.092153
1309,51.499486,-0.314226
1310,51.476217,-0.42543
1311,51.495105,-0.288981
1312,51.403186,-0.335233
1313,51.403186,-0.335233
1314,51.403168,-0.335812
1315,51.463833,-0.428016
1316,51.403186,-0.335233
1317,51.403168,-0.335812
1318,51.463653,-0.428359
1319,51.403186,-0.335233
1320,51.403168,-0.335812
1321,51.403186,-0.335233
1322,51.563011,-0.135748
1323,51.5119,-0.122694
1324,51.526666,-0.083966
1325,51.403186,-0.335233
1326,51.495188,-0.13002
1327,51.403186,-0.335233
1328,51.513194,-0.131192
1329,51.411038,-0.329579
1330,51.500861,-0.125906
1331,51.482497,0.004502
1332,51.480859,-0.280441
1333,51.517075,0.067752
1334,51.536497,-0.15422
1335,51.502844,-0.123473
1336,51.511241,-0.113578
1337,51.49945,-0.133714
1338,51.513247,0.187638
1339,51.514758,-0.078826
1340,51.499733,-0.132881
1341,51.499661,-0.133214
1342,51.500755,-0.126847
1343,51.497983,-0.129706
1344,51.501988,-0.129981
1345,51.502125,-0.126506
1346,51.515145,-0.072067
1347,51.50678,-0.081775
1348,51.434286,-0.327275
1349,51.507675,0.076925
1350,51.506263,-0.080053
1351,51.500694,-0.062417
1352,51.495166,-0.129912
1353,51.490852,-0.075787
1354,51.501397,-0.141875
1355,51.49205,-0.237603
1356,51.491311,-0.235014
1357,51.487652,-0.262062
1358,51.54217,0.004096
1359,51.419697,-0.09175
1360,51.419625,-0.091753
1361,51.507994,-0.100717
1362,51.471694,-0.484939
1363,51.518688,-0.14017
1364,51.555568,0.062055
1365,51.526259,-0.083987
1366,51.533888,-0.122778
1367,51.523413,-0.206123
1368,51.507622,-0.0999
1369,51.50753,-0.099962
1370,51.488147,-0.391856
1371,51.488147,-0.391856
1372,51.521197,-0.183678
1373,51.350041,-0.272698
1374,51.500929,-0.114476
1375,51.500929,-0.114476
1376,51.592616,-0.136098
1377,51.558905,-0.17952
1378,51.604866,-0.07102
1379,51.516821,-0.075106
1380,51.361144,0.261291
1381,51.493333,-0.145834
1382,51.495555,-0.142223
1383,51.493055,-0.146112
1384,51.493333,-0.149723
1385,51.492777,-0.1475
1386,51.526413,-0.083418
1387,51.4925,-0.147778
1388,51.4925,-0.1475
1389,51.542891,-0.021945
1390,51.522769,-0.155332
1391,51.522769,-0.155332
1392,51.522769,-0.155332
1393,51.522769,-0.155332
1394,51.496213,-0.176424
1395,51.505697,-0.099434
1396,51.503102,-0.125859
1397,51.507347,-0.127523
1398,51.51196,-0.139367
1399,51.504535,-0.118736
1400,51.5234,-0.205562
1401,51.613586,-0.330692
1402,51.494603,-0.123596
1403,51.496968,-0.120731
1404,51.549316,-0.055009
1405,51.499159,-0.126214
1406,51.500241,-0.12631
1407,51.507631,-0.078303
1408,51.592161,-0.126364
1409,51.592205,-0.126292
1410,51.508459,-0.12822
1411,51.601711,-0.129034
1412,51.516819,-0.127445
1413,51.544858,-0.171298
1414,51.596301,-0.237879
1415,51.510064,-0.134711
1416,51.510064,-0.134711
1417,51.525925,-0.083601
1418,51.501062,-0.177444
1419,51.517538,-0.13397
1420,51.479188,-0.29221
1421,51.471155,-0.295568
1422,51.491688,-0.018773
1423,51.645666,-0.45355
1424,51.508427,-0.099259
1425,51.461373,-0.416793
1426,51.461373,-0.416793
1427,51.506838,-0.116648
1428,51.583563,-0.012681
1429,51.506477,-0.14642
1430,51.546222,-0.071273
1431,51.561319,-0.113231
1432,51.533112,-0.127973
1433,51.509363,-0.194559
1434,51.507572,-0.099792
1435,51.507591,-0.099809
1436,51.507672,-0.099739
1437,51.461373,-0.416793
1438,51.517562,-0.153111
1439,51.422569,-0.006237
1440,51.52829,-0.134067
1441,51.691147,-0.417963
1442,51.481456,-0.290751
1443,51.543304,-0.174624
1444,51.469341,-0.449487
1445,51.52185,-0.201274
1446,51.52185,-0.201274
1447,51.52185,-0.201274
1448,51.52185,-0.201274
1449,51.52185,-0.201274
1450,51.52185,-0.201274
1451,51.52185,-0.201274
1452,51.52185,-0.201274
1453,51.52185,-0.201274
1454,51.52185,-0.201274
1455,51.514337,-0.200583
1456,51.52185,-0.201274
1457,51.52185,-0.201274
1458,51.52185,-0.201274
1459,51.52185,-0.201274
1460,51.52185,-0.201274
1461,51.52185,-0.201274
1462,51.52185,-0.201274
1463,51.52185,-0.201274
1464,51.52185,-0.201274
1465,51.52185,-0.201274
1466,51.52185,-0.201274
1467,51.512641,-0.158904
1468,51.512641,-0.158904
1469,51.52185,-0.201274
1470,51.52185,-0.201274
1471,51.52185,-0.201274
1472,51.52185,-0.201274
1473,51.52185,-0.201274
1474,51.52185,-0.201274
1475,51.52185,-0.201274
1476,51.52185,-0.201274
1477,51.52185,-0.201274
1478,51.52185,-0.201274
1479,51.52185,-0.201274
1480,51.52185,-0.201274
1481,51.524251,-0.201562
1482,51.52185,-0.201274
1483,51.415876,-0.189031
1484,51.471044,-0.216647
1485,51.505029,-0.084038
1486,51.474755,-0.295409
1487,51.499366,-0.124239
1488,51.478561,-0.295759
1489,51.505463,-0.085015
1490,51.543766,-0.152778
1491,51.446344,0.047338
1492,51.463887,-0.428295
1493,51.476482,-0.294918
1494,51.463887,-0.428295
1495,51.513811,-0.207289
1496,51.461382,-0.479407
1497,51.506752,-0.116601
1498,51.461382,-0.479407
1499,51.554244,0.243955
1500,51.476224,-0.424304
1501,51.461467,-0.481016
1502,51.509963,-0.1519
1503,51.492613,-0.046595
1504,51.507981,-0.087804
1505,51.507981,-0.087804
1506,51.517766,-0.101323
1507,51.30894,0.311146
1508,51.512969,-0.081195
1509,51.475344,-0.494449
1510,51.47447,-0.49638
1511,51.455711,-0.340048
1512,51.353773,-0.464472
1513,51.515511,-0.139681
1514,51.508068,-0.093855
1515,51.536083,-0.012737
1516,51.47447,-0.49638
1517,51.47447,-0.49638
1518,51.477966,-0.001425
1519,51.633483,0.009366
1520,51.475344,-0.494449
1521,51.564459,-0.077397
1522,51.564459,-0.077397
1523,51.564459,-0.077397
1524,51.564459,-0.077397
1525,51.641485,-0.458443
1526,51.593505,-0.130184
1527,51.564459,-0.077397
1528,51.564459,-0.077397
1529,51.475609,-0.494567
1530,51.475235,-0.295218
1531,51.474628,-0.296017
1532,51.474682,-0.294994
1533,51.427255,-0.343214
1534,51.4675,0.029444
1535,51.4675,0.029166
1536,51.4675,0.029722
1537,51.46363,-0.428648
1538,51.485638,0.285612
1539,51.499913,-0.200124
1540,51.419563,0.242654
1541,51.437129,0.222709
1542,51.443188,0.218546
1543,51.499913,-0.200124
1544,51.527787,-0.080039
1545,51.527787,-0.080039
1546,51.526406,-0.080425
1547,51.401905,0.015792
1548,51.376561,-0.100406
1549,51.590422,-0.102514
1550,51.532081,-0.123574
1551,51.39,0.071666
1552,51.565558,-0.092253
1553,51.505222,-0.075362
1554,51.525685,-0.083262
1555,51.46394,-0.427737
1556,51.524904,-0.077399
1557,51.523629,-0.072346
1558,51.335257,-0.298089
1559,51.516261,-0.14985
1560,51.652104,-0.50727
1561,51.514691,-0.124948
1562,51.498551,-0.111182
1563,51.501116,-0.02327
1564,51.463804,-0.42808
1565,51.471359,-0.452263
1566,51.463804,-0.42808
1567,51.540343,-0.140225
1568,51.488699,-0.165889
1569,51.35652,-0.032411
1570,51.541595,-0.277366
1571,51.465833,-0.016389
1572,51.44073,-0.1853
1573,51.504428,-0.174504
1574,51.504428,-0.174504
1575,51.478977,-0.293273
1576,51.519358,-0.126911
1577,51.512627,-0.138662
1578,51.518908,-0.071453
1579,51.540877,-0.117356
1580,51.441038,-0.185189
1581,51.481663,-0.18747
1582,51.479172,-0.292768
1583,51.470856,-0.067443
1584,51.523289,-0.075415
1585,51.513144,-0.138678
1586,51.325293,0.031241
1587,51.325293,0.031241
1588,51.359956,0.260759
1589,51.535996,-0.123608
1590,51.323472,0.028452
1591,51.325293,0.031241
1592,51.374285,-0.096849
1593,51.495647,-0.142656
1594,51.495655,-0.142667
1595,51.325293,0.031241
1596,51.325293,0.031241
1597,51.325293,0.031241
1598,51.359956,0.260759
1599,51.359956,0.260759
1600,51.373869,-0.096784
1601,51.374044,-0.096666
1602,51.510925,-0.307134
1603,51.510925,-0.307134
1604,51.359756,-0.060129
1605,51.359956,0.260759
1606,51.510925,-0.307134
1607,51.460812,-0.418392
1608,51.359956,0.260759
1609,51.46338,-0.428278
1610,51.359956,0.260759
1611,51.54153,-0.140655
1612,51.463344,-0.428412
1613,51.460812,-0.418392
1614,51.463205,-0.428414
1615,51.463302,-0.428348
1616,51.54153,-0.140655
1617,51.460812,-0.418392
1618,51.463494,-0.428156
1619,51.46335,-0.428345
1620,51.463355,-0.428287
1621,51.529332,-0.077668
1622,51.546279,-0.075596
1623,51.530619,-0.122909
1624,51.329552,0.03145
1625,51.518036,-0.12204
1626,51.485402,-0.373875
1627,51.508294,-0.108112
1628,51.514097,-0.078846
1629,51.503313,-0.122973
1630,51.50201,-0.13397
1631,51.514645,-0.082086
1632,51.409502,-0.300686
1633,51.491885,0.270581
1634,51.507446,-0.076303
1635,51.524899,-0.113511
1636,51.520576,-0.17032
1637,51.316088,0.132297
1638,51.551146,-0.07519
1639,51.48125,-0.290689
1640,51.508197,-0.128703
1641,51.402478,0.015513
1642,51.49831,-0.132404
1643,51.538568,-0.020921
1644,51.535938,-0.039546
1645,51.432273,-0.50963
1646,51.481422,-0.009498
1647,51.295564,-0.366346
1648,51.535017,-0.056133
1649,51.535685,-0.066626
1650,51.491101,-0.127717
1651,51.534363,-0.06036
1652,51.523396,-0.077464
1653,51.538881,-0.142897
1654,51.536058,-0.071389
1655,51.632303,-0.482926
1656,51.500007,-0.04019
1657,51.628564,-0.485726
1658,51.535602,-0.133284
1659,51.495216,-0.178831
1660,51.482869,-0.009606
1661,51.483284,-0.005836
1662,51.539275,-0.142307
1663,51.539275,-0.142307
1664,51.539275,-0.142307
1665,51.465023,-0.429325
1666,51.475645,-0.295253
1667,51.594628,-0.244756
1668,51.465023,-0.429325
1669,51.465023,-0.429325
1670,51.571068,-0.098286
1671,51.571068,-0.098286
1672,51.357458,0.262963
1673,51.353888,0.2575
1674,51.360459,0.264294
1675,51.541651,-0.276825
1676,51.522038,-0.135981
1677,51.353888,0.2575
1678,51.510859,-0.307112
1679,51.461686,-0.484215
1680,51.51465,-0.151612
1681,51.508061,-0.087869
1682,51.469047,-0.423949
1683,51.532725,-0.098187
1684,51.505681,-0.186861
1685,51.515133,-0.120777
1686,51.515133,-0.120777
1687,51.515133,-0.120777
1688,51.515133,-0.120777
1689,51.515133,-0.120777
1690,51.515133,-0.120777
1691,51.515133,-0.120777
1692,51.515133,-0.120777
1693,51.515133,-0.120777
1694,51.515133,-0.120777
1695,51.515133,-0.120777
1696,51.5203,-0.135862
1697,51.519161,-0.138539
1698,51.515133,-0.120777
1699,51.515133,-0.120777
1700,51.515133,-0.120777
1701,51.515133,-0.120777
1702,51.515133,-0.120777
1703,51.515133,-0.120777
1704,51.515133,-0.120777
1705,51.515133,-0.120777
1706,51.515133,-0.120777
1707,51.515133,-0.120777
1708,51.515133,-0.120777
1709,51.367717,-0.306458
1710,51.489977,0.016741
1711,51.358246,0.264465
1712,51.358259,0.264487
1713,51.496889,-0.173316
1714,51.504008,-0.074339
1715,51.496608,-0.210595
1716,51.640287,-0.163357
1717,51.32036,-0.311651
1718,51.530052,-0.106312
1719,51.509931,-0.472218
1720,51.333225,-0.267148
1721,51.470468,-0.445451
1722,51.512997,-0.093644
1723,51.504136,-0.074762
1724,51.497705,-0.042378
1725,51.478362,-0.425709
1726,51.525092,-0.082783
1727,51.525092,-0.082783
1728,51.606288,-0.16547
1729,51.519741,-0.07182
1730,51.515002,-0.122475
1731,51.521983,-0.071545
1732,51.5191,-0.072117
1733,51.502075,-0.069528
1734,51.50818,-0.100298
1735,51.491104,-0.127909
1736,51.520411,-0.095842
1737,51.519661,-0.1394
1738,51.529728,-0.12763
1739,51.590622,-0.103404
1740,51.463188,-0.140645
1741,51.473333,-0.369167
1742,51.51473,-0.14652
1743,51.403308,-0.337737
1744,51.476022,-0.426687
1745,51.508133,-0.098675
1746,51.5139,-0.100928
1747,51.504544,-0.174445
1748,51.52215,-0.106906
1749,51.507983,-0.191459
1750,51.533402,-0.125803
1751,51.433611,0.023333
1752,51.49633,-0.209517
1753,51.52825,-0.226056
1754,51.48662,-0.160353
1755,51.423818,-0.215108
1756,51.501041,-0.125306
1757,51.511586,-0.119028
1758,51.340751,-0.4746
1759,51.340751,-0.4746
1760,51.424415,-0.216033
1761,51.361111,0.261555
1762,51.499707,-0.171983
1763,51.508302,-0.128014
1764,51.361111,0.261555
1765,51.505075,-0.123339
1766,51.507811,-0.127692
1767,51.502358,-0.140697
1768,51.502358,-0.140697
1769,51.499722,0.008333
1770,51.528443,-0.119411
1771,51.490277,0.013888
1772,51.520452,-0.096948
1773,51.504635,-0.174633
1774,51.478888,0.023333
1775,51.519802,-0.093198
1776,51.35819,0.259466
1777,51.357989,0.260195
1778,51.523261,-0.137362
1779,51.410675,-0.228945
1780,51.473217,-0.490114
1781,51.616131,-0.133541
1782,51.496774,-0.172219
1783,51.473217,-0.490114
1784,51.522349,-0.078312
1785,51.357964,0.263972
1786,51.358246,0.264465
1787,51.358284,0.264444
1788,51.498822,-0.144324
1789,51.358286,0.258479
1790,51.496774,-0.172219
1791,51.511244,-0.103331
1792,51.508569,-0.100973
1793,51.482114,-0.303905
1794,51.49988,-0.200242
1795,51.477019,-0.426739
1796,51.501994,-0.177923
1797,51.473669,-0.296689
1798,51.625366,-0.059551
1799,51.526172,-0.146464
1800,51.508738,-0.1336
1801,51.509076,-0.139603
1802,51.595141,-0.228417
1803,51.508511,-0.125662
1804,51.49988,-0.200103
1805,51.356333,-0.464065
1806,51.508241,-0.098503
1807,51.50768,-0.127651
1808,51.507777,-0.127664
1809,51.528866,-0.172303
1810,51.502605,0.031425
1811,51.5098,-0.0855
1812,51.590762,-0.140612
1813,51.484597,-0.124975
1814,51.503934,-0.149238
1815,51.482058,-0.133312
1816,51.482919,-0.132989
1817,51.480972,-0.145534
1818,51.480969,-0.145806
1819,51.463027,-0.170512
1820,51.463327,-0.170373
1821,51.518677,-0.143337
1822,51.538577,-0.002389
1823,51.558984,0.252006
1824,51.504966,-0.118825
1825,51.501411,-0.114373
1826,51.608505,-0.155764
1827,51.517427,-0.152939
1828,51.502799,0.070724
1829,51.517069,-0.139939
1830,51.514234,-0.129731
1831,51.508461,-0.127694
1832,51.491818,-0.193805
1833,51.541294,-0.277767
1834,51.464415,-0.012831
1835,51.491666,0.084166
1836,51.44073,-0.185248
1837,51.525325,-0.089716
1838,51.419686,-0.091684
1839,51.333134,-0.266997
1840,51.333252,-0.26807
1841,51.479194,-0.292395
1842,51.500929,-0.114476
1843,51.476508,-0.299839
1844,51.373333,0.096666
1845,51.516219,-0.1327
1846,51.53348,-0.122484
1847,51.524299,-0.073624
1848,51.524299,-0.073624
1849,51.524299,-0.073624
1850,51.524299,-0.073624
1851,51.524299,-0.073624
1852,51.524299,-0.073624
1853,51.524299,-0.073624
1854,51.524299,-0.073624
1855,51.524299,-0.073624
1856,51.500868,-0.121418
1857,51.509431,-0.135872
1858,51.515761,-0.126796
1859,51.519508,-0.102456
1860,51.525146,-0.138316
1861,51.505833,-0.142223
1862,51.493102,-0.271634
1863,51.541704,-0.003787
1864,51.509263,-0.139775
1865,51.541704,-0.003787
1866,51.464191,-0.171049
1867,51.525146,-0.138316
1868,51.525146,-0.138316
1869,51.518847,-0.083989
1870,51.525146,-0.138316
1871,51.504913,-0.281478
1872,51.514331,-0.204073
1873,51.505025,-0.281798
1874,51.49101,-0.127415
1875,51.496944,-0.170834
1876,51.49101,-0.127415
1877,51.490902,-0.127842
1878,51.525146,-0.138316
1879,51.49101,-0.127415
1880,51.493428,-0.121024
1881,51.493428,-0.121024
1882,51.493428,-0.121024
1883,51.493428,-0.121024
1884,51.493428,-0.121024
1885,51.493428,-0.121024
1886,51.493428,-0.121024
1887,51.493428,-0.121024
1888,51.493428,-0.121024
1889,51.51535,-0.135378
1890,51.493428,-0.121024
1891,51.490463,0.290922
1892,51.511413,-0.128531
1893,51.493428,-0.121024
1894,51.493428,-0.121024
1895,51.493428,-0.121024
1896,51.535015,-0.116944
1897,51.493428,-0.121024
1898,51.493428,-0.121024
1899,51.493428,-0.121024
1900,51.493428,-0.121024
1901,51.536993,-0.257042
1902,51.51665,-0.272117
1903,51.508248,-0.07626
1904,51.440411,-0.1851
1905,51.506636,-0.08127
1906,51.509597,-0.145043
1907,51.50699,-0.090368
1908,51.511999,-0.085146
1909,51.511999,-0.085146
1910,51.513769,-0.083998
1911,51.524363,-0.080328
1912,51.506636,-0.08127
1913,51.563333,-0.069167
1914,51.456691,0.147527
1915,51.457469,0.146277
1916,51.406525,-0.0737
1917,51.505464,-0.090255
1918,51.606341,-0.165517
1919,51.499572,-0.162698
1920,51.508994,0.060441
1921,51.567392,-0.148787
1922,51.444197,-0.379434
1923,51.59513,-0.228384
1924,51.523243,-0.163056
1925,51.514027,-0.110592
1926,51.570441,-0.308432
1927,51.525847,-0.146674
1928,51.570441,-0.308432
1929,51.504919,-0.12787
1930,51.504642,-0.174525
1931,51.597758,-0.199056
1932,51.608788,-0.18615
1933,51.401427,-0.368009
1934,51.401427,-0.368003
1935,51.507563,-0.093062
1936,51.517938,-0.095662
1937,51.528563,-0.22611
1938,51.551608,-0.461506
1939,51.498057,0.072398
1940,51.553791,0.245297
1941,51.478819,-0.292831
1942,51.647677,-0.454752
1943,51.553841,0.245422
1944,51.49113,-0.12793
1945,51.449919,-0.106542
1946,51.359227,0.257191
1947,51.506666,-0.074723
1948,51.465551,-0.424722
1949,51.514337,-0.141631
1950,51.554416,0.245852
1951,51.479608,-0.446259
1952,51.509613,-0.134625
1953,51.509497,-0.135548
1954,51.505897,-0.136384
1955,51.35924,0.257191
1956,51.478362,-0.291695
1957,51.534083,-0.205148
1958,51.519198,-0.207474
1959,51.523516,0.057583
1960,51.527641,-0.080087
1961,51.527641,-0.080087
1962,51.450063,-0.045576
1963,51.506497,-0.151873
1964,51.359213,0.257191
1965,51.512455,-0.092407
1966,51.509143,-0.128037
1967,51.496621,-0.172541
1968,51.494166,-0.1825
1969,51.5089,-0.127948
1970,51.508811,-0.128092
1971,51.509113,-0.128201
1972,51.508936,-0.128403
1973,51.505425,-0.09055
1974,51.505536,-0.075275
1975,51.507591,-0.099542
1976,51.509164,-0.087397
1977,51.468888,-0.321112
1978,51.544646,-0.20388
1979,51.506605,-0.08372
1980,51.507444,-0.092934
1981,51.498188,-0.109195
1982,51.479241,-0.427056
1983,51.325462,-0.273456
1984,51.504063,-0.148398
1985,51.54148,0.078022
1986,51.512777,-0.083334
1987,51.564919,-0.106387
1988,51.486194,-0.123506
1989,51.509511,-0.155445
1990,51.5409,0.078905
1991,51.518952,-0.127962
1992,51.519644,-0.126334
1993,51.515987,-0.09451
1994,51.515987,-0.09451
1995,51.48352,-0.0159
1996,51.490391,-0.236198
1997,51.478369,-0.426546
1998,51.479538,-0.42735
1999,51.547209,-0.479031
2000,51.515038,-0.1507
2001,51.527077,-0.078512
2002,51.46365,-0.427762
2003,51.479052,-0.494453
2004,51.501436,-0.125892
2005,51.472105,-0.297342
2006,51.333441,-0.269064
2007,51.483008,-0.113898
2008,51.49988,-0.200176
2009,51.503513,-0.122298
2010,51.507047,-0.085856
2011,51.529872,-0.136148
2012,51.502191,-0.129282
2013,51.476394,-0.495889
2014,51.471919,-0.29795
2015,51.474455,-0.496439
2016,51.496666,-0.210278
2017,51.47448,-0.496459
2018,51.353888,0.2575
2019,51.483763,-0.007587
2020,51.519238,-0.126621
2021,51.353888,0.2575
2022,51.529819,-0.173978
2023,51.491096,0.27013
2024,51.663132,-0.507302
2025,51.496388,-0.211112
2026,51.519492,-0.12697
2027,51.501666,-0.140556
2028,51.51608,-0.1349
2029,51.35924,0.257213
2030,51.517988,-0.134331
2031,51.508225,-0.160037
2032,51.417052,-0.293345
2033,51.496483,-0.212078
2034,51.411741,-0.31127
2035,51.508388,-0.128295
2036,51.502945,0.003283
2037,51.530327,-0.134692
2038,51.521995,-0.128692
2039,51.521995,-0.128692
2040,51.521995,-0.128692
2041,51.521995,-0.128692
2042,51.521995,-0.128692
2043,51.521995,-0.128692
2044,51.521995,-0.128692
2045,51.521995,-0.128692
2046,51.521995,-0.128692
2047,51.521995,-0.128692
2048,51.521995,-0.128692
2049,51.521207,-0.127769
2050,51.523061,-0.105048
2051,51.515738,-0.14062
2052,51.513076,-0.094435
2053,51.503273,-0.120441
2054,51.515433,-0.205562
2055,51.520277,-0.100834
2056,51.519444,-0.099167
2057,51.497573,-0.174901
2058,51.500297,0.009591
2059,51.435119,-0.214498
2060,51.526955,-0.148272
2061,51.495969,-0.108431
2062,51.495963,-0.108789
2063,51.433575,-0.214312
2064,51.495852,-0.108603
2065,51.586606,-0.002456
2066,51.652733,-0.086978
2067,51.510897,-0.122928
2068,51.295564,-0.366346
2069,51.488147,-0.391856
2070,51.567914,0.011125
2071,51.482777,-0.095
2072,51.507484,-0.098941
2073,51.479946,-0.44604
2074,51.46359,-0.428359
2075,51.46359,-0.428359
2076,51.46359,-0.428359
2077,51.46359,-0.428359
2078,51.53938,0.081283
2079,51.46359,-0.428359
2080,51.476188,-0.426664
2081,51.455622,0.049163
2082,51.476188,-0.426664
2083,51.476188,-0.426664
